,x1,x2,class
0,0.9163135129306683,0.5878254352031088,1
1,0.9460273772196282,0.6004832015791076,1
2,0.5719580875222547,0.6718429845180655,1
3,0.6519996095671973,0.7849979951028577,1
4,0.7123964748949887,0.5847457628349833,1
5,0.9763056404619923,0.7631609065264636,1
6,0.6654690364404803,0.7071798438859295,1
7,0.7839648412375191,0.9553635700898935,1
8,0.609755352921713,0.6722627008170508,1
9,0.9107613941415219,0.48738406005993756,1
10,0.8068593186236603,0.5860922133913332,1
11,0.5025961577192356,0.9097327637984192,1
12,0.5978922093808048,0.5629653258279008,1
13,0.5633496909061527,0.642562729125827,1
14,0.7480398005307635,0.580618083359553,1
15,0.49043097802623026,0.7547716805134236,1
16,0.8795736392295119,0.8162885500057051,1
17,0.7228005835375433,0.8880430499142633,1
18,0.7560401713224889,0.6474634076583586,1
19,0.6014979659809562,0.6133884060825165,1
20,0.5710612176372379,0.5767440799016434,1
21,0.9707132015181248,0.7828487896005585,1
22,0.9687746423540426,0.5375298145041683,1
23,0.6976724583749818,0.7140244407464793,1
24,0.5079939896566851,0.7775330294062752,1
25,0.8162024905891009,0.6266300620796534,1
26,0.6058608492183654,0.7943585456364224,1
27,0.6330261020067516,0.45053122839686455,1
28,0.9858708976246899,0.7897145623179223,1
29,0.6875241437183264,0.7053959394470104,1
30,0.9692788600494273,0.45831011651217746,1
31,0.4582994897830269,0.9732595494762302,1
32,0.6600711672158059,0.8747905537371983,1
33,0.5358971550183087,0.9755505387404557,1
34,0.46007863000276805,0.7605231242129808,1
35,0.8616238940734977,0.9531268214277162,1
36,0.9415165505327698,0.4592408276692355,1
37,0.8331241445274629,0.4564938803247772,1
38,0.4842201162490228,0.5075536701030698,1
39,0.9938957219491822,0.5815793584186062,1
40,0.5704353510215874,0.5672953213193267,1
41,0.9793854780449709,0.7455116750496867,1
42,0.48857703098716493,0.6879593458273565,1
43,0.8916115464913061,0.7914930134672984,1
44,0.49176004953419883,0.5823023738356572,1
45,0.6618261617277007,0.6409983656557374,1
46,0.643286024936763,0.971186366557399,1
47,0.691237311906288,0.731444351078842,1
48,0.7025385689268213,0.8350942232864943,1
49,0.6979642000074756,0.9471971508293838,1
50,0.9075744351065822,0.7719965730868449,1
51,0.5758416975655399,0.8356504767116565,1
52,0.6582446912894755,0.4785599866355585,1
53,0.883259958092592,0.838813212027725,1
54,0.6358607439887558,0.9466754698449151,1
55,0.755039064293469,0.5569443436114917,1
56,0.9525302380651539,0.8725025562532018,1
57,0.4596858477166894,0.9468465421030898,1
58,0.9298498033629587,0.9474965705629068,1
59,0.9607247739295031,0.8379915493637673,1
60,0.47933263171930274,0.5921629772151806,1
61,0.7906277132746429,0.6809809461427588,1
62,0.6552238744491311,0.8431760423214067,1
63,0.6378395607786184,0.5861220123073874,1
64,0.6765486144253725,0.5255000287776134,1
65,0.9314927504361803,0.74363028163587,1
66,0.6769773217198412,0.6287105524973606,1
67,0.9308375046212848,0.8567242690577723,1
68,0.8615113276662971,0.6424442725304099,1
69,0.528690980654775,0.9560864146277923,1
70,0.45117313203853976,0.9673379101915189,1
71,0.9345002295910696,0.5589211770919944,1
72,0.81318241726643,0.6038512579583823,1
73,0.900518862929294,0.893151332066227,1
74,0.5517651663897783,0.6741036684704053,1
75,0.7148820694000264,0.46389218972427876,1
76,0.7583806346749229,0.7893844883456365,1
77,0.5349225679044057,0.5896311305424033,1
78,0.7195415790287865,0.6956830923067381,1
79,0.6243562546396306,0.7972391508989457,1
80,0.4627970331269381,0.5553083783203787,1
81,0.4703389831217417,0.6828897854507231,1
82,0.7042005040969284,0.7605002209298014,1
83,0.9522796996298613,0.887846738408838,1
84,0.6817504132974141,0.898234957558827,1
85,0.9242293022373989,0.5532922084500783,1
86,0.7577487909476758,0.5896075486493684,1
87,0.8367406925251407,0.9307757340048843,1
88,0.890096064797324,0.9815434329499373,1
89,0.45853223098961704,0.9753441344969835,1
90,0.7603504662367624,0.9085770924503429,1
91,0.7569631446238315,0.6589528118084962,1
92,0.6883624070076271,0.5504801479232777,1
93,0.529384344768844,0.8496640360622643,1
94,0.8919691699858653,0.618675581154602,1
95,0.6846698130210632,0.4613203004036805,1
96,0.858375539405595,0.6091385187458005,1
97,0.862778699249758,0.501010708697109,1
98,0.5807415133704837,0.7634356738294716,1
99,0.7355358575997905,0.6406801537150697,1
100,0.9780651638231024,0.8630882433724592,1
101,0.581969022970289,0.4754359035535692,1
102,0.8997866764616065,0.8417499758588274,1
103,0.8113844202699858,0.8489045729073382,1
104,0.569415728391279,0.6443617369139647,1
105,0.7054771404089617,0.741233330136229,1
106,0.9371727301688351,0.6601933927258572,1
107,0.5040108599642447,0.6451337527799583,1
108,0.9973876750768622,0.5865883183874627,1
109,0.7537867392543025,0.9708807282430603,1
110,0.7995266188983556,0.7794260421944165,1
111,0.9346666797301391,0.9821962997784408,1
112,0.6211237908786134,0.6523657186526699,1
113,0.6434531137348043,0.5575346475936193,1
114,0.9559015402663531,0.6166744242336895,1
115,0.823698740003183,0.9960388782416134,1
116,0.6321505715795523,0.5907101201075832,1
117,0.8764309754199363,0.6014778621605752,1
118,0.8725285447094622,0.6222350203465976,1
119,0.5129481970778542,0.4670403955552107,1
120,0.597220160008431,0.9007237667716594,1
121,0.7869052633952236,0.9974354876083333,1
122,0.9881014315998422,0.6057706365553591,1
123,0.4981243551205391,0.6261752578653935,1
124,0.4653372048186519,0.453944458888884,1
125,0.8259860037537765,0.6996571990887566,1
126,0.6573373204711904,0.7049543676698226,1
127,0.9706150990650357,0.5937349560873284,1
128,0.5539921489367293,0.8539544887735684,1
129,0.5068206645686179,0.5770607184789758,1
130,0.5970671814908209,0.45467212082673236,1
131,0.8730438671654275,0.9662252748921936,1
132,0.5738255787362312,0.8357025402345004,1
133,0.49584553356290717,0.6026698910572138,1
134,0.4893535230442689,0.8014255272549549,1
135,0.5101692047902447,0.9477039197271309,1
136,0.7750395614327481,0.8604858101538178,1
137,0.6523832205534589,0.7684121859087378,1
138,0.7980766750801294,0.9211132434661398,1
139,0.6217497590650269,0.6170846611354767,1
140,0.8398739391683351,0.9710260000672675,1
141,0.48469986686980066,0.7063491244663165,1
142,0.8126134659260422,0.7527500966098812,1
143,0.7342265828783486,0.598261946903416,1
144,0.7063515536777176,0.8469058692151514,1
145,0.8602574947061357,0.7666154790157633,1
146,0.5474711619062593,0.5171714191758303,1
147,0.70221869153381,0.4800918590004094,1
148,0.5945646493631693,0.5498976820593053,1
149,0.9184558115339772,0.7324564453867376,1
150,0.7980143339364735,0.4792957544690931,1
151,0.6087919250073006,0.9060971425622484,1
152,0.8873651016756754,0.8951151661151653,1
153,0.9022759920062013,0.8599218101494317,1
154,0.8213839502523735,0.47473498337074155,1
155,0.9926988082324772,0.4945871535742482,1
156,0.4561641634522727,0.9998097081383415,1
157,0.4848249462344285,0.9144021957064287,1
158,0.7288050804867564,0.9587251264973085,1
159,0.6524917334587198,0.5815350547434438,1
160,0.5561186761044334,0.49113235042260384,1
161,0.9184141396221658,0.606043543100589,1
162,0.49000925356170455,0.7474723433198597,1
163,0.8796853997576972,0.8669871042796811,1
164,0.7657031155179738,0.738715066774861,1
165,0.9816968354265245,0.8029253937287257,1
166,0.7226200452268863,0.914568098313325,1
167,0.7645347949617135,0.4646888383439878,1
168,0.7680394574157778,0.5458135012023052,1
169,0.5452571704572214,0.8731093919093973,1
170,0.5804583605709875,0.6875454060913306,1
171,0.7503040450942526,0.596948621042803,1
172,0.8025826395373261,0.5638925424089611,1
173,0.7476400817166038,0.47889206337832085,1
174,0.7459029805265014,0.6027439785801668,1
175,0.8106275549506101,0.6715327896679618,1
176,0.5674652926477851,0.6933906369819545,1
177,0.7775277217038614,0.6543800487564302,1
178,0.5009644851971236,0.8064240981756754,1
179,0.9852323241018981,0.7813173469220113,1
180,0.6889388388872021,0.6113742192224131,1
181,0.5395386681363843,0.4626903517494123,1
182,0.4746249483185609,0.70330508755721,1
183,0.6019369302739731,0.481316991964883,1
184,0.777268365178942,0.774780445761919,1
185,0.6662053312637829,0.9686352326150365,1
186,0.9421928258862444,0.8810061082713438,1
187,0.9237565144526136,0.5977092563292774,1
188,0.6414605798684344,0.7654724979385756,1
189,0.9665146950712926,0.7226692184883905,1
190,0.5234333586843377,0.7370861192376263,1
191,0.7746295862791441,0.8091282789936024,1
192,0.6405215661929378,0.768791564613603,1
193,0.8399485831965765,0.98218767813348,1
194,0.8467536129000572,0.5566335833777389,1
195,0.6187833822337334,0.5665071453069217,1
196,0.6084946184498842,0.6283752221784293,1
197,0.8147533364675408,0.9498674914525331,1
198,0.9586703529535521,0.6973949978171273,1
199,0.9988121964024632,0.9520748127640288,1
200,0.4852854431628021,0.9443958460204347,1
201,0.9356823177871954,0.6558779415318693,1
202,0.9598671434712778,0.7173250716598816,1
203,0.505652646203432,0.8213684112895392,1
204,0.4759150852987026,0.6873924672705144,1
205,0.6882728566286419,0.739350118299366,1
206,0.8047399900573106,0.9016527085607534,1
207,0.6012367446860518,0.5814338542832334,1
208,0.9394282088827494,0.5843169561481546,1
209,0.8901681950724885,0.8269354164252347,1
210,0.5133448234188036,0.834547515215335,1
211,0.4896000741192209,0.9863121738245717,1
212,0.49460875868035264,0.7722895992845364,1
213,0.8396651327297229,0.9776705754813084,1
214,0.8470823992924328,0.933923492429926,1
215,0.8689838783074749,0.5819791820640684,1
216,0.9976889967634681,0.920093242230938,1
217,0.9457238795230378,0.7253548441547004,1
218,0.5152129142582531,0.8796716491183214,1
219,0.5203488779714391,0.46125248581462885,1
220,0.8558204137431245,0.8993300094566261,1
221,0.7177185262779202,0.6797902619572844,1
222,0.7768040766814229,0.6682223027542483,1
223,0.9285489017444097,0.9109894474169058,1
224,0.8734457948290456,0.8159602719287535,1
225,0.7960896863593848,0.6109943153583699,1
226,0.4544725836601123,0.5575889471379465,1
227,0.8942979776096851,0.6090123246009659,1
228,0.4980097019512747,0.699179045744985,1
229,0.4964487848896853,0.7546239677830211,1
230,0.833410736230413,0.9351741128823867,1
231,0.9523722515263306,0.837554876510497,1
232,0.8798902437143639,0.9418590246263033,1
233,0.5233818564153452,0.8685098567956568,1
234,0.4749614335045199,0.4975386848205083,1
235,0.6466205708214038,0.5431982167311342,1
236,0.6651394261616486,0.9865251285755465,1
237,0.7178274664429125,0.5220684480177376,1
238,0.5188735891479417,0.6639907710397738,1
239,0.5662527701654659,0.8525036946765683,1
240,0.6903296867995088,0.7671131457116152,1
241,0.4863516723201873,0.9146189557635723,1
242,0.6840263747006208,0.718653497926603,1
243,0.6267720293653222,0.8586795928567512,1
244,0.5233330433768013,0.8490370095641608,1
245,0.9839400379779302,0.9225386972685867,1
246,0.7125733186958576,0.5107265475518756,1
247,0.7566790903094422,0.8414666230715251,1
248,0.6455601662565966,0.4606239798748569,1
249,0.6925212801704227,0.9327128677983152,1
250,0.9507186552414928,0.9281463660431407,1
251,0.8677700672352004,0.8045064178401387,1
252,0.4600249694718748,0.7584392243111314,1
253,0.7522624621987255,0.5518084056125878,1
254,0.4872940312049694,0.5480028271873985,1
255,0.5903525259596124,0.5812076232006086,1
256,0.836126425589997,0.5684995247766601,1
257,0.6414538963214955,0.901117571229223,1
258,0.4865185279719435,0.8205810907550533,1
259,0.9979312563700777,0.8715683854709859,1
260,0.7911317490011526,0.6784706688847624,1
261,0.5284767202986923,0.954256167911717,1
262,0.989410555641586,0.6198704003648124,1
263,0.785244715578224,0.9097211844877005,1
264,0.7091253890958016,0.5696494376849218,1
265,0.7605370554132737,0.8313981431483637,1
266,0.47967575689903963,0.7883915101270278,1
267,0.616928977071345,0.4917066321885575,1
268,0.5179361203155488,0.6438066185914528,1
269,0.7969810610503134,0.8448911263516239,1
270,0.7214905944131528,0.5428134748799637,1
271,0.5401492238254648,0.5333494355429087,1
272,0.8833533991661465,0.9796621131650038,1
273,0.7364934718909788,0.5545025424063328,1
274,0.737974780528186,0.7568037205789107,1
275,0.6187110730012525,0.9856928928399649,1
276,0.6078743848391075,0.5634319774363691,1
277,0.973135394692175,0.5901698617696916,1
278,0.7432450910719599,0.8553287580436245,1
279,0.8573725706351019,0.8373063153635707,1
280,0.8352274596848166,0.765369505005766,1
281,0.5333517649285356,0.9940036252361097,1
282,0.5801092403734828,0.8952836180478542,1
283,0.6770209076527548,0.9836760740350001,1
284,0.9886330235206173,0.7421832691129242,1
285,0.9914450858798556,0.9881688276225236,1
286,0.9342689974665183,0.9655745832269749,1
287,0.4507600143526015,0.6795273997377722,1
288,0.46058246988018847,0.5874864338207539,1
289,0.6647634454602335,0.7146436054636979,1
290,0.5796348601666954,0.7241383867787268,1
291,0.46989627511262655,0.49361938212760487,1
292,0.6715425630967442,0.839677574666396,1
293,0.5164134059829534,0.8846913868561121,1
294,0.7873680492900978,0.8243409774278558,1
295,0.9375823261944474,0.815589770598266,1
296,0.7222358994505546,0.49268439805853803,1
297,0.6932872663154201,0.7777057758207762,1
298,0.4540534569768426,0.49156651138825785,1
299,0.7109622858311162,0.6973989067573918,1
300,0.539896243105191,0.6354045747295911,1
301,0.702587692493529,0.7579428221019351,1
302,0.8779423130397244,0.9481851287608836,1
303,0.564085652228971,0.7761595568688844,1
304,0.5958744941447462,0.8397767003809029,1
305,0.9906326316477427,0.6829633317346342,1
306,0.6947668034103431,0.5406397689484237,1
307,0.4770173651903748,0.4759572303862641,1
308,0.7900853051750178,0.9282568400274592,1
309,0.6867025391575525,0.47517985525526,1
310,0.4848680925818944,0.5730854260335388,1
311,0.5454306749377427,0.774115763231118,1
312,0.9784828435848885,0.886087971055421,1
313,0.6164719452286231,0.9705261152833606,1
314,0.9832113950734647,0.6887904962784083,1
315,0.48917800701086306,0.7051649505324389,1
316,0.8473428978863525,0.7218864467081318,1
317,0.9788520970960741,0.9336572874529883,1
318,0.9807852134598543,0.5310037166290198,1
319,0.7062552849403945,0.4626675375028721,1
320,0.6405030951901483,0.5262300276585706,1
321,0.5752092380149321,0.6705636347479074,1
322,0.9068776880523188,0.46121734709819606,1
323,0.7021123312496667,0.708638400069973,1
324,0.4891189148594654,0.7245767699596682,1
325,0.6694229481568597,0.47326446732241434,1
326,0.6471003826745917,0.8453157991588407,1
327,0.7603649851196016,0.6073558818377413,1
328,0.706349792035608,0.45640681717264375,1
329,0.9646083348147918,0.9803330715390892,1
330,0.6772116403173167,0.4504392718852892,1
331,0.4570035399680799,0.8623599357772505,1
